index,Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type,Cryptocurrency,Id_Cryptocurrency
217,36-csves/0.csv,4,TCP,,,242.05200000000002,242.2835,242.51525,969.135,242.516,242.05200000000002,71,520,0,444,31545,3,3,3332,51544.0,51541.0,3332,51544.0,51541.0,16.75,17.5,18.5,506.0,7768.5,15148.75,mine,Bitcoin,1
107,56-csves/1.csv,60,TCP,UDP,,0.0,12.908,134.05274999999997,2910.7,180.579,0.0,3908,166466,21,967,3779880,33,33,443,53.0,123.0,443,53.0,1900.0,1.0,3.0,7.0,60.0,120.0,203.0,not_mine,,0
6,3-csves/0.csv,91,TCP,UDP,,0.0,0.237,3.7815,534.2529999999998,46.265,0.0,5170,539665,75,888,4594710,48,49,443,53.0,80.0,443,53.0,80.0,1.0,2.0,7.0,39.5,60.0,714.5,not_mine,,0
321,76-csves/3.csv,2,TCP,,,285.379,285.379,285.379,570.758,285.379,285.379,51,470,0,329,16800,2,2,3333,52003.0,,3333,52003.0,,24.75,25.5,26.25,4627.5,8400.0,12172.5,mine,Litecoin,3
1,0-csves/1.csv,2,TCP,,,316.98975,317.9455000000001,318.90125,635.8910000000002,319.857,316.034,357,1209,1,135,48370,2,2,4444,58780.0,,4444,58780.0,,172.25,178.5,184.75,16359.5,24185.0,32010.5,mine,Etherium,4
230,38-csves/1.csv,6,TCP,,,122.82399999999998,240.5955,242.3,1134.032,242.868,83.538,99,499,0,357,35402,4,4,3332,51469.0,51459.0,3332,51469.0,51467.0,12.25,16.0,21.25,476.0,3407.0,11993.0,mine,Bitcoin,1
467,76-csves/3.csv,2,TCP,,,244.078,244.078,244.078,488.156,244.078,244.078,28,385,0,419,11757,2,2,3337,49875.0,,3337,49875.0,,14.0,14.0,14.0,3079.25,5878.5,8677.75,mine,Bitcash,2
301,34-csves/25.csv,20,TCP,,,11.0645,20.379,35.68425,715.915,149.564,0.0,442,1250,1,134,59337,2,2,56731,4444.0,,56731,4444.0,,5.0,14.0,22.75,562.75,1202.0,3205.75,mine,Etherium,4
518,63-csves/1.csv,8,TCP,,,81.221,106.3385,129.88025,866.5060000000002,195.06099999999998,29.919,501,1241,1,135,68078,2,2,4444,58780.0,,4444,58780.0,,42.5,65.0,82.0,3301.75,4703.0,13076.75,mine,Etherium,4
795,409-csves/1.csv,566,TCP,UDP,,0.0,0.0695,46.398,12889.906,122.404,0.0,13897,608033,104,726,10096086,229,227,443,53.0,123.0,443,53.0,123.0,1.0,2.0,13.0,40.25,123.0,2801.0,not_mine,,0
164,38-csves/2.csv,2,TCP,,,253.64625,253.6465,253.64675,507.293,253.64700000000002,253.646,46,480,0,331,15242,2,2,3333,53058.0,,3333,53058.0,,22.5,23.0,23.5,4209.5,7621.0,11032.5,mine,Litecoin,3
87,14-csves/3.csv,2,TCP,,,74.11399999999999,82.36500000000002,90.616,164.73000000000005,98.867,65.863,14,376,0,332,4660,2,2,3332,52307.0,,3332,52307.0,,6.5,7.0,7.5,1225.0,2330.0,3435.0,mine,Bitcoin,1
575,295-csves/0.csv,116,TCP,UDP,,0.0,0.0,45.056000000000004,2417.564,136.634,0.0,5264,123943,17,874,4600956,32,27,443,80.0,123.0,443,80.0,123.0,1.0,1.5,4.0,32.0,64.0,187.25,not_mine,,0
728,374-csves/1.csv,478,TCP,UDP,,6.541,45.624,104.30475,26555.548,155.42700000000002,0.0,6791,90649,40,278,1891921,237,238,443,80.0,37076.0,443,80.0,37076.0,4.0,7.0,14.0,96.0,945.5,3452.0,not_mine,,0
310,34-csves/35.csv,12,TCP,,,8.7735,57.803999999999995,84.5775,644.627,115.2,0.081,381,1233,1,133,50928,2,2,56731,4444.0,,56731,4444.0,,6.75,34.5,48.0,1217.75,2058.5,7429.25,mine,Etherium,4
81,23-csves/2.csv,4,TCP,,,272.345,272.3455,272.346,1089.382,272.346,272.345,28,116,0,141,3962,2,2,51085,14444.0,,51085,14444.0,,7.0,7.0,7.0,140.0,990.5,1841.0,mine,Monero,5
785,404-csves/1.csv,668,TCP,UDP,,0.0,0.0,0.0255,5709.525,66.472,0.0,9356,244105,44,689,6450887,146,144,443,123.0,53.0,443,123.0,53.0,1.0,1.0,2.0,32.0,35.0,150.75,not_mine,,0
9,1-csves/5.csv,2,TCP,,,298.2685,298.619,298.9695000000001,597.238,299.32,297.918,346,1244,1,134,46574,2,2,4444,58780.0,,4444,58780.0,,168.5,173.0,177.5,15687.0,23287.0,30887.0,mine,Etherium,4
238,30-csves/13.csv,2,TCP,,,305.6585,305.682,305.7055,611.364,305.72900000000004,305.635,345,1224,1,135,46796,2,2,4444,55582.0,,55582,4444.0,,166.25,172.5,178.75,15551.5,23398.0,31244.5,mine,Etherium,4
206,106-csves/0.csv,449,TCP,UDP,,2.31,45.071999999999996,197.955,44659.12,284.466,0.0,24887,560261,84,830,20669724,208,206,443,53.0,80.0,443,53.0,80.0,2.0,12.0,22.0,96.0,1930.0,5462.0,not_mine,,0
442,56-csves/2.csv,30,TCP,,,10.22925,17.5825,23.207500000000003,610.474,50.74100000000001,4.035,419,1377,1,135,56845,2,2,4444,58780.0,,4444,58780.0,,8.25,11.5,15.5,562.75,1272.5,2486.25,mine,Etherium,4
308,49-csves/1.csv,2,TCP,,,245.73625,245.7365,245.73675,491.473,245.737,245.736,23,312,0,417,9609,2,2,59090,3337.0,,59090,3337.0,,11.25,11.5,11.75,2574.75,4804.5,7034.25,mine,Bitcash,2
338,54-csves/5.csv,2,TCP,,,246.4925,246.493,246.4935,492.986,246.49400000000003,246.49200000000002,24,391,0,502,12060,2,2,59090,3337.0,,59090,3337.0,,12.0,12.0,12.0,3135.0,6030.0,8925.0,mine,Bitcash,2
261,42-csves/0.csv,1,TCP,,,530.431,530.431,530.431,530.431,530.431,530.431,25,345,0,917,22925,1,1,3337,,,59090,,,25.0,25.0,25.0,22925.0,22925.0,22925.0,mine,Bitcash,2
87,20-csves/5.csv,2,TCP,,,459.8645,464.332,468.7995,928.664,473.267,455.397,90,448,0,294,26528,2,2,3333,52003.0,,3333,52003.0,,42.5,45.0,47.5,7604.5,13264.0,18923.5,mine,Litecoin,3
127,25-csves/0.csv,2,TCP,,,548.9122500000002,548.9225,548.9327499999998,1097.845,548.943,548.9019999999999,625,1236,1,135,84833,2,2,4444,58780.0,,4444,58780.0,,300.75,312.5,324.25,28614.75,42416.5,56218.25,mine,Etherium,4
188,30-csves/7.csv,2,TCP,,,548.8325,548.8330000000001,548.8335,1097.6660000000002,548.8340000000001,548.832,54,369,0,470,25384,2,2,3337,49875.0,,3337,49875.0,,27.0,27.0,27.0,6668.5,12692.0,18715.5,mine,Bitcash,2
322,51-csves/1.csv,2,TCP,,,0.9135,1.827,2.7405,3.654,3.654,0.0,3,4059,0,618,1854,2,2,3337,49875.0,,3337,49875.0,,1.25,1.5,1.75,473.5,927.0,1380.5,mine,Bitcash,2
342,38-csves/2.csv,10,TCP,,,16.673000000000002,17.8545,19.601,607.648,242.13099999999997,7.645,366,1275,1,135,49578,2,2,4444,58780.0,,4444,58780.0,,9.25,12.0,13.75,597.25,1840.0,3141.5,mine,Etherium,4
349,179-csves/0.csv,41,TCP,UDP,,1.163,169.248,225.28,4828.597,240.546,0.0,5294,125708,18,868,4597236,26,20,443,123.0,80.0,443,1900.0,123.0,3.0,7.0,23.0,120.0,375.0,5490.0,not_mine,,0
237,38-csves/2.csv,2,TCP,,,461.236,466.319,471.402,932.638,476.485,456.153,36,262,0,434,15659,2,2,3337,49875.0,,3337,49875.0,,17.5,18.0,18.5,4157.25,7829.5,11501.75,mine,Bitcash,2
358,57-csves/4.csv,2,TCP,,,121.61125,121.6115,121.61175,243.22299999999998,121.61200000000001,121.611,15,358,0,363,5453,2,2,3337,54082.0,,3337,54082.0,,7.25,7.5,7.75,1495.75,2726.5,3957.25,mine,Bitcash,2
457,59-csves/0.csv,8,TCP,,,11.41625,23.9325,104.1185,739.2040000000002,323.482,0.23800000000000002,444,1270,1,134,59670,2,2,56731,4444.0,,56731,4444.0,,6.25,13.5,59.5,545.25,1396.0,5501.5,mine,Etherium,4
4,0-csves/4.csv,2,TCP,,,246.795,246.795,246.795,493.59,246.795,246.795,37,451,0,376,13919,2,2,51915,3332.0,,51915,3332.0,,17.75,18.5,19.25,3728.75,6959.5,10190.25,mine,Bitcoin,1
593,71-csves/27.csv,38,TCP,,,7.184,11.0125,24.553,1024.733,262.3,0.0,649,1263,1,133,86850,2,2,58839,4444.0,,58839,4444.0,,3.5,7.5,14.5,432.0,747.5,1654.5,mine,Etherium,4
113,32-csves/3.csv,4,TCP,,,231.512,231.5125,231.513,926.05,231.513,231.512,28,136,0,141,3962,2,2,51085,14444.0,,51085,14444.0,,7.0,7.0,7.0,140.0,990.5,1841.0,mine,Monero,5
110,26-csves/0.csv,2,TCP,,,581.19875,581.1995,581.20025,1162.399,581.201,581.198,100,419,0,304,30481,2,2,3333,56490.0,,3333,56490.0,,47.5,50.0,52.5,8700.25,15240.5,21780.75,mine,Litecoin,3
178,92-csves/0.csv,279,TCP,UDP,,0.0,0.001,45.056000000000004,5746.593999999999,104.512,0.0,5641,130373,19,839,4735349,53,51,443,80.0,123.0,443,80.0,123.0,1.0,2.0,3.0,32.0,48.0,96.0,not_mine,,0
221,36-csves/4.csv,2,TCP,,,242.13099999999997,242.13099999999997,242.13099999999997,484.26199999999994,242.13099999999997,242.13099999999997,40,522,0,395,15827,2,2,51547,3332.0,,3332,51547.0,,19.0,20.0,21.0,4214.75,7913.5,11612.25,mine,Bitcoin,1
609,73-csves/3.csv,2,TCP,,,574.6790000000002,575.4069999999999,576.135,1150.8139999999999,576.863,573.951,678,1283,1,136,92576,2,2,4444,58780.0,,4444,58780.0,,327.5,339.0,350.5,30957.5,46288.0,61618.5,mine,Etherium,4
747,87-csves/5.csv,12,TCP,,,8.905,46.715,92.99425,597.1679999999999,100.086,4.031000000000001,355,1261,1,135,48276,2,2,4444,58780.0,,4444,58780.0,,8.0,26.5,49.75,927.5,2249.0,5794.25,mine,Etherium,4
700,359-csves/0.csv,11,UDP,TCP,,0.0,0.0,0.0,0.024,0.023,0.0,15,108,0,46,697,8,8,53,58650.0,38481.0,53,58650.0,38481.0,1.0,1.0,1.0,39.5,53.0,86.5,not_mine,,0
219,35-csves/6.csv,2,TCP,,,555.9752500000002,555.9755,555.97575,1111.951,555.976,555.975,59,342,0,403,23822,2,2,3337,49875.0,,3337,49875.0,,29.25,29.5,29.75,6308.0,11911.0,17514.0,mine,Bitcash,2
132,25-csves/5.csv,6,TCP,,,77.76775,161.062,172.3405,773.965,176.183,49.555,468,1306,1,136,63707,2,2,4444,58780.0,,4444,58780.0,,43.5,98.0,106.0,4393.0,5017.0,18131.5,mine,Etherium,4
808,416-csves/1.csv,76,TCP,UDP,ICMP6,130.735,148.8755,154.42525,10266.138,226.37599999999998,0.0,440,1675,1,112,49438,35,32,443,123.0,80.0,443,123.0,1900.0,4.0,6.0,7.0,160.0,192.0,280.0,not_mine,,0
687,80-csves/1.csv,10,TCP,,,39.9495,62.30750000000001,83.00475,1099.684,343.23699999999997,21.541,669,1293,1,134,90304,2,2,4444,58780.0,,4444,58780.0,,21.5,36.0,55.25,1833.25,4121.0,9387.5,mine,Etherium,4
19,10-csves/0.csv,1129,TCP,UDP,,0.0,14.37,70.404,58610.602999999996,280.728,0.0,19035,218216,63,428,8165867,539,527,443,53.0,80.0,443,53.0,1900.0,2.0,9.0,14.0,128.0,1390.0,4152.0,not_mine,,0
752,88-csves/4.csv,2,TCP,,,297.87525,297.8755,297.87575,595.751,297.876,297.875,386,1402,1,135,52218,2,2,4444,58780.0,,4444,58780.0,,187.5,193.0,198.5,17649.5,26109.0,34568.5,mine,Etherium,4
739,380-csves/0.csv,119,TCP,UDP,,0.302,11.009,27.8655,4618.35,194.56,0.0,178072,4773360,602,990,176420432,49,46,443,80.0,123.0,443,80.0,1900.0,3.5,7.0,121.0,121.5,696.0,26798.0,not_mine,,0
525,270-csves/0.csv,218,TCP,UDP,ICMP6,0.0,0.05,47.256,6983.878000000002,138.263,0.0,9973,300864,50,746,7445634,85,82,443,53.0,123.0,443,53.0,123.0,1.0,2.0,16.0,39.25,96.0,2982.75,not_mine,,0
79,13-csves/1.csv,4,TCP,,,241.25799999999998,241.429,241.60025,965.717,241.601,241.25799999999998,79,475,0,363,28728,3,3,3332,51690.0,51687.0,3332,51690.0,51687.0,16.0,19.5,23.25,476.0,7177.0,13883.0,mine,Bitcoin,1
271,32-csves/6.csv,34,TCP,,,1.1635,9.6735,27.42,549.668,73.577,0.0,344,1227,1,133,46038,2,2,4444,58780.0,,4444,58780.0,,3.0,6.0,13.75,277.25,607.0,1868.25,mine,Etherium,4
460,236-csves/1.csv,52,TCP,UDP,,0.6,118.7845,194.31975,5825.463000000001,287.568,0.0,4958,119301,16,889,4409257,37,19,443,80.0,123.0,1900,443.0,80.0,3.0,5.0,13.25,218.0,375.0,1014.75,not_mine,,0
102,15-csves/6.csv,2,TCP,,,248.313,248.313,248.313,496.626,248.313,248.313,26,405,0,484,12589,2,2,59090,3337.0,,59090,3337.0,,13.0,13.0,13.0,3277.25,6294.5,9311.75,mine,Bitcash,2
155,25-csves/2.csv,2,TCP,,,291.09275,291.0935,291.09425,582.187,291.095,291.092,36,439,0,443,15982,2,2,3337,54082.0,,3337,54082.0,,18.0,18.0,18.0,4175.5,7991.0,11806.5,mine,Bitcash,2
484,249-csves/0.csv,409,TCP,UDP,,0.0,0.0,46.29600000000001,8256.003,100.478,0.0,9257,347108,60,715,6624780,133,130,443,53.0,80.0,443,53.0,80.0,1.0,1.0,9.0,32.0,64.0,1647.0,not_mine,,0
424,69-csves/1.csv,2,TCP,,,254.675,254.675,254.675,509.35,254.675,254.675,36,452,0,400,14417,2,2,59090,3337.0,,59090,3337.0,,18.0,18.0,18.0,3784.25,7208.5,10632.75,mine,Bitcash,2
944,486-csves/0.csv,370,UDP,TCP,,0.0,0.0,0.0,125.74,11.09,0.0,1934,102834,30,427,826066,189,188,53,443.0,80.0,53,443.0,80.0,1.0,1.0,1.0,34.0,35.0,103.75,not_mine,,0
173,28-csves/5.csv,2,TCP,,,245.035,245.035,245.035,490.07,245.035,245.035,36,505,0,430,15483,2,2,3332,51794.0,,3332,51794.0,,18.0,18.0,18.0,4129.75,7741.5,11353.25,mine,Bitcoin,1
92,14-csves/0.csv,4,TCP,,,1.07025,40.399,79.37125,160.17,79.372,0.0,15,497,0,480,7204,2,2,59090,3337.0,,59090,3337.0,,1.75,4.0,6.0,95.0,977.0,2683.0,mine,Bitcash,2
430,54-csves/1.csv,20,TCP,,,3.28075,9.047,14.25925,221.20200000000003,32.234,0.469,148,1321,1,133,19782,2,2,4444,58780.0,,4444,58780.0,,4.0,5.5,8.5,284.5,548.0,1223.75,mine,Etherium,4
581,71-csves/14.csv,24,TCP,,,4.22475,11.315,29.034000000000002,456.092,55.74,0.41600000000000004,279,1214,1,134,37438,2,2,56731,4444.0,,56731,4444.0,,3.75,7.5,18.5,287.0,627.5,1605.0,mine,Etherium,4
78,19-csves/0.csv,2,TCP,,,551.544,551.544,551.544,1103.088,551.544,551.544,83,404,0,336,27907,2,2,3333,56490.0,,3333,56490.0,,40.25,41.5,42.75,7681.75,13953.5,20225.25,mine,Litecoin,3
140,26-csves/10.csv,8,TCP,,,0.08175,8.7195,16.60875,80.139,24.268,0.0,53,1228,1,133,7066,2,2,56731,4444.0,,56731,4444.0,,1.75,6.0,10.75,235.5,507.0,910.25,mine,Etherium,4
205,105-csves/1.csv,39,TCP,UDP,,168.86450000000005,194.201,194.9865,6651.998999999999,240.518,0.0,5293,126708,18,866,4588422,23,21,443,80.0,5353.0,443,80.0,1900.0,7.0,8.0,25.5,224.0,312.0,4052.5,not_mine,,0
239,57-csves/3.csv,2,TCP,,,282.16725,282.1675,282.16775,564.335,282.168,282.16700000000003,37,405,0,386,14314,2,2,3333,56490.0,,3333,56490.0,,18.25,18.5,18.75,3821.5,7157.0,10492.5,mine,Litecoin,3
147,76-csves/1.csv,207,TCP,UDP,,2.8675,45.949,148.131,14134.343000000004,194.983,0.0,7737,152448,26,729,5640433,60,58,443,123.0,80.0,443,80.0,123.0,5.0,7.0,18.0,160.0,280.0,3823.0,not_mine,,0
157,36-csves/4.csv,2,TCP,,,558.10625,558.1065,558.1067499999998,1116.213,558.107,558.106,89,471,0,369,32870,2,2,3333,56490.0,,3333,56490.0,,43.25,44.5,45.75,8952.5,16435.0,23917.5,mine,Litecoin,3
366,42-csves/5.csv,2,TCP,,,310.93724999999995,311.8255,312.71375,623.651,313.60200000000003,310.04900000000004,341,1187,1,136,46572,2,2,4444,58780.0,,4444,58780.0,,164.75,170.5,176.25,15501.0,23286.0,31071.0,mine,Etherium,4
642,78-csves/5.csv,2,TCP,,,346.73775000000006,346.7505,346.76325,693.5010000000001,346.776,346.725,394,1221,1,134,52964,2,2,4444,64790.0,,4444,64790.0,,191.0,197.0,203.0,17925.0,26482.0,35039.0,mine,Etherium,4
939,104-csves/42.csv,25,TCP,,,4.367,16.74,27.959,701.2020000000001,150.012,0.0,435,1262,1,134,58408,2,2,4444,56731.0,,56731,4444.0,,4.0,10.0,17.0,467.0,822.0,2839.0,mine,Etherium,4
250,60-csves/0.csv,2,TCP,,,280.64099999999996,280.66200000000003,280.683,561.3240000000002,280.704,280.62,50,641,0,450,22519,2,2,3333,52003.0,,3333,52003.0,,24.5,25.0,25.5,6047.25,11259.5,16471.75,mine,Litecoin,3
105,17-csves/3.csv,2,TCP,,,244.40425,244.4045,244.40475,488.809,244.405,244.40400000000002,39,469,0,368,14358,2,2,3332,52631.0,,3332,52631.0,,17.75,19.5,21.25,3828.5,7179.0,10529.5,mine,Bitcoin,1
283,34-csves/5.csv,6,TCP,,,9.556000000000001,27.3535,182.96575,534.404,238.75599999999997,2.481,308,1234,1,135,41692,2,2,56731,4444.0,,56731,4444.0,,7.25,14.5,99.75,547.75,1870.0,5331.25,mine,Etherium,4
38,6-csves/2.csv,2,TCP,,,244.572,244.572,244.572,489.144,244.572,244.572,38,533,0,429,16309,2,2,51657,3332.0,,3332,51657.0,,18.5,19.0,19.5,4335.25,8154.5,11973.75,mine,Bitcoin,1
868,102-csves/2.csv,6,TCP,,,42.1555,120.896,142.75050000000005,570.9590000000002,150.115,13.107999999999999,339,1272,1,135,45806,2,2,4444,64790.0,,4444,64790.0,,23.75,73.0,83.25,2153.0,3750.0,13112.5,mine,Etherium,4
244,39-csves/2.csv,2,TCP,,,2.15975,4.3195,6.47925,8.639,8.639,0.0,3,1716,0,618,1854,2,2,59090,3337.0,,59090,3337.0,,1.25,1.5,1.75,473.5,927.0,1380.5,mine,Bitcash,2
381,195-csves/1.csv,162,TCP,UDP,,3.0775,127.01100000000001,243.15225,21206.613999999998,289.4,0.0,8116,159341,27,732,5941122,81,77,443,123.0,80.0,443,123.0,80.0,4.0,16.0,25.0,200.0,2168.0,6209.25,not_mine,,0
214,110-csves/0.csv,302,TCP,UDP,,0.0,0.0,14.044,3365.467,61.464,0.0,6674,237231,37,786,5248637,89,88,443,53.0,80.0,443,53.0,80.0,1.0,1.0,5.0,32.0,54.0,628.25,not_mine,,0
464,59-csves/8.csv,2,TCP,,,297.11325,297.1135,297.11375,594.227,297.11400000000003,297.113,330,1197,1,134,44464,2,2,56731,4444.0,,56731,4444.0,,159.5,165.0,170.5,14878.5,22232.0,29585.5,mine,Etherium,4
640,78-csves/3.csv,18,TCP,,,5.658499999999999,10.048,59.23175,846.3290000000002,192.942,0.0,510,1220,1,132,67320,2,2,4444,64790.0,,4444,64790.0,,5.0,7.5,44.0,317.0,1262.5,3167.0,mine,Etherium,4
31,5-csves/1.csv,4,TCP,,,0.02175,74.2535,156.01575,327.136,178.62900000000002,0.0,32,505,0,353,11298,3,3,3332,52266.0,52268.0,3332,52266.0,52268.0,2.0,6.5,12.5,40.0,209.0,2993.5,mine,Bitcoin,1
93,15-csves/3.csv,4,TCP,,,241.99400000000003,242.472,242.95025,969.8889999999999,242.951,241.99400000000003,80,498,0,377,30229,3,3,3332,52152.0,52155.0,3332,52152.0,52155.0,17.5,20.0,22.5,508.0,7146.5,14195.75,mine,Bitcoin,1
398,204-csves/0.csv,63,TCP,UDP,,46.725,62.048,90.11200000000001,4262.903,149.362,0.0,4990,126757,17,919,4587936,21,17,443,80.0,123.0,443,80.0,1900.0,3.0,4.0,14.0,96.0,160.0,726.5,not_mine,,0
431,54-csves/2.csv,2,TCP,,,295.841,295.841,295.841,591.682,295.841,295.841,315,1132,1,132,41869,2,2,4444,58780.0,,4444,58780.0,,153.25,157.5,161.75,14232.75,20934.5,27636.25,mine,Etherium,4
276,142-csves/0.csv,31,UDP,TCP,ICMP6,0.0,0.0,0.387,12.576999999999998,3.003,0.0,93,1308,0,250,23341,17,21,443,53.0,0.0,53,34048.0,443.0,1.0,1.0,4.5,34.5,73.0,680.0,not_mine,,0
840,98-csves/5.csv,2,TCP,,,371.95575,446.9125,521.86925,893.825,596.826,296.999,494,1119,0,169,83537,2,2,4444,58780.0,,4444,58780.0,,212.5,247.0,281.5,24666.75,41768.5,58870.25,mine,Etherium,4
6,1-csves/1.csv,2,TCP,,,345.17075000000006,345.1835,345.19625,690.367,345.209,345.158,397,1250,1,135,53974,2,2,4444,58780.0,,4444,58780.0,,192.75,198.5,204.25,18047.0,26987.0,35927.0,mine,Etherium,4
804,414-csves/1.csv,210,TCP,UDP,,0.0,0.0,0.27275,1215.288,60.003,0.0,6163,274037,41,827,5102824,53,53,443,123.0,80.0,443,123.0,80.0,1.0,1.0,2.75,32.0,48.0,165.5,not_mine,,0
945,105-csves/1.csv,2,TCP,,,289.8235,290.237,290.6505,580.474,291.064,289.41,331,1248,1,137,45440,2,2,4444,58780.0,,4444,58780.0,,160.75,165.5,170.25,15082.5,22720.0,30357.5,mine,Etherium,4
796,410-csves/0.csv,376,TCP,UDP,ICMP6,15.27025,46.72,104.09075,24472.664000000004,184.329,0.0,6975,131584,23,704,4915336,103,100,443,123.0,80.0,443,123.0,80.0,2.0,4.0,6.0,64.0,144.0,249.75,not_mine,,0
50,27-csves/0.csv,42,TCP,UDP,,1.00325,28.903000000000002,58.4885,1540.2920000000001,104.318,0.0,149,858,1,92,13834,22,23,443,80.0,123.0,443,80.0,123.0,2.0,3.0,4.75,53.0,98.0,160.0,not_mine,,0
71,11-csves/5.csv,6,TCP,,,77.306,242.5075,244.23525,1019.086,244.81099999999998,22.21,99,540,0,347,34416,4,4,3332,51898.0,51905.0,3332,51898.0,51905.0,11.5,16.0,22.0,478.0,2900.0,11755.5,mine,Bitcoin,1
410,210-csves/1.csv,159,TCP,UDP,,0.0,10.405999999999999,49.00100000000001,5001.427,94.309,0.0,6721,249362,37,825,5548344,84,82,443,53.0,80.0,443,53.0,80.0,1.0,3.0,16.0,52.0,137.0,2264.5,not_mine,,0
252,40-csves/7.csv,2,TCP,,,554.326,554.326,554.326,1108.652,554.326,554.326,36,261,0,502,18090,2,2,3337,54082.0,,3337,54082.0,,18.0,18.0,18.0,4702.5,9045.0,13387.5,mine,Bitcash,2
306,34-csves/30.csv,10,TCP,,,35.72025,55.9905,64.68075,507.152,97.339,1.956,321,1295,1,133,42988,2,2,56731,4444.0,,56731,4444.0,,19.25,34.5,37.75,1316.5,2309.0,6666.0,mine,Etherium,4
316,75-csves/3.csv,2,TCP,,,334.6197499999999,334.9715,335.3232500000001,669.943,335.675,334.26800000000003,43,379,0,370,15921,2,2,3333,52003.0,,3333,52003.0,,20.75,21.5,22.25,4315.25,7960.5,11605.75,mine,Litecoin,3
56,13-csves/5.csv,2,TCP,,,569.2552499999998,569.2555,569.25575,1138.511,569.256,569.255,84,385,0,326,27455,2,2,3333,56490.0,,3333,56490.0,,41.0,42.0,43.0,7515.75,13727.5,19939.25,mine,Litecoin,3
456,58-csves/5.csv,12,TCP,,,15.27525,26.1045,46.13399999999999,368.30300000000005,68.435,0.0,237,1251,1,135,32184,2,2,4444,58780.0,,4444,58780.0,,9.0,15.5,30.75,677.25,1487.5,3230.5,mine,Etherium,4
230,37-csves/1.csv,2,TCP,,,548.9312500000002,548.9315,548.93175,1097.863,548.932,548.931,68,372,0,375,25534,2,2,3337,54082.0,,3337,54082.0,,33.5,34.0,34.5,6891.0,12767.0,18643.0,mine,Bitcash,2
254,131-csves/0.csv,204,TCP,UDP,,0.0205,135.168,181.544,21221.217,288.077,0.0,7500,149891,25,738,5538802,63,62,443,80.0,55504.0,443,80.0,1900.0,2.0,4.0,18.0,64.0,152.0,2347.5,not_mine,,0
133,26-csves/1.csv,2,TCP,,,597.06975,597.0925,597.1152500000002,1194.185,597.138,597.047,692,1232,1,132,91976,2,2,56731,4444.0,,56731,4444.0,,334.5,346.0,357.5,31483.0,45988.0,60493.0,mine,Etherium,4
82,13-csves/4.csv,4,TCP,,,18.041,131.31900000000002,244.597,525.2760000000002,244.597,18.041,53,509,0,315,16737,3,3,3332,51698.0,51695.0,3332,51698.0,51695.0,7.75,12.0,17.5,436.0,1146.0,4894.25,mine,Bitcoin,1
369,43-csves/2.csv,2,TCP,,,295.2755,295.2820000000001,295.2885,590.5640000000002,295.295,295.269,342,1245,1,134,45986,2,2,4444,58780.0,,4444,58780.0,,166.0,171.0,176.0,15530.0,22993.0,30456.0,mine,Etherium,4
211,50-csves/4.csv,2,TCP,,,271.20425,271.2045,271.20475,542.409,271.205,271.204,53,360,0,230,12226,2,2,3333,53058.0,,3333,53058.0,,25.25,26.5,27.75,3617.5,6113.0,8608.5,mine,Litecoin,3
814,93-csves/47.csv,47,TCP,,,2.7045000000000003,6.597,18.483,1024.563,264.394,0.0,645,1251,1,133,86330,2,2,56731,4444.0,,4444,56731.0,,3.0,5.0,13.0,304.0,548.0,1352.0,mine,Etherium,4
365,42-csves/4.csv,6,TCP,,,61.301,103.0135,116.8875,543.765,121.15899999999999,47.67,324,1258,1,135,44036,2,2,4444,58780.0,,4444,58780.0,,36.25,61.0,69.25,3181.5,4869.0,11427.0,mine,Etherium,4
304,73-csves/0.csv,2,TCP,,,558.53225,558.5325,558.5327500000002,1117.065,558.533,558.5319999999999,98,491,0,350,34351,2,2,3333,53058.0,,3333,53058.0,,48.0,49.0,50.0,9307.75,17175.5,25043.25,mine,Litecoin,3
490,252-csves/0.csv,6,UDP,TCP,,0.0,0.0,0.43875,1.1829999999999998,0.598,0.0,17,1994,4,58,999,6,6,47670,5353.0,53.0,47670,5353.0,53.0,1.0,1.0,4.75,55.0,122.5,280.75,not_mine,,0
947,105-csves/4.csv,2,TCP,,,300.6860000000001,301.32000000000005,301.95400000000006,602.6400000000001,302.58799999999997,300.052,333,1205,1,136,45600,2,2,4444,58780.0,,4444,58780.0,,160.25,166.5,172.75,15222.5,22800.0,30377.5,mine,Etherium,4
124,19-csves/7.csv,2,TCP,,,533.4795,533.48,533.4805,1066.96,533.481,533.479,64,376,0,392,25133,2,2,3337,49875.0,,3337,49875.0,,31.5,32.0,32.5,6718.25,12566.5,18414.75,mine,Bitcash,2
431,221-csves/0.csv,8,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,8,3802,6,76,615,5,5,53,60227.0,50601.0,53,60227.0,50601.0,1.0,1.0,1.0,39.0,69.5,104.5,not_mine,,0
26,5-csves/0.csv,2,TCP,,,298.78225,298.7825,298.78275,597.565,298.783,298.782,355,1305,1,137,48780,2,2,4444,58780.0,,4444,58780.0,,171.25,177.5,183.75,16208.0,24390.0,32572.0,mine,Etherium,4
